recipe_urls,recipe_name,ingredients,ingredients_parsed
https://cuisine-facile.com/desserts/recette-flognarde.php,Flognarde,"['1 750 ml de lait', '2 1 gousse de vanille', '3 1 citron', '4 3 œufs', ""5 1 jaune d'œuf"", '6 60 g de sucre en poudre', '7 60 g de farine', '8 1 pincée de sel', '9 40 g de beurre']",lait gousse vanille citron oeufs jaune sucre poudre farine pincee sel beurre
https://cuisine-facile.com/desserts/recette-fondants-au-chocolat-et-noisettes.php,Fondants au chocolat et noisettes,"['1 50 g de noisettes', '2 150 g de chocolat noir', '3 100 g de beurre', '4 3 œufs', '5 100 g de sucre en poudre', '6 30 g de farine', '7 10 g de cacao en poudre']",noisettes chocolat noir beurre oeufs sucre poudre farine cacao poudre
https://cuisine-facile.com/desserts/recette-fraises-a-la-reduction-de-vin-rouge-thym-et-citron.php,Fraises à la réduction de vin rouge thym et citron,"['1 750 ml de vin rouge', '2 150 g de sucre en poudre', '3 2 brins de thym', '4 1 citron', '5 500 g de fraises', '6 200 g de crème Chantilly', '7 4 feuilles de menthe fraîche (facultatif)']",vin sucre poudre brins thym citron fraise creme chantilly feuilles menthe fraiche
https://cuisine-facile.com/desserts/recette-fraisier.php,Fraisier,"['1 300 g de fraises', '2 100 g de sucre en poudre', '3 350 g de Crème pâtissière', '4 150 g de beurre', '5 1 Génoise', '6 500 g de fraises', ""7 150 g de Pâte d'amande"", ""8 30 g d'abricotage (facultatif)""]",fraise sucre poudre creme patissiere beurre genoise fraise pate
https://cuisine-facile.com/desserts/recette-framboisier.php,Framboisier,"['1 400 g de Génoise', '2 2 cuillères à soupe de Kirsch', '3 40 g de Sirop de sucre', '4 125 g de Mascarpone', '5 100 g de crème fraiche liquide', '6 20 g de Sucre vanillé', '7 30 g de sucre en poudre', '8 400 g de framboises', '9 400 g de Coulis de fruits frais', '10 4 feuilles de menthe fraîche']",genoise cuilleres a soupe kirsch sirop sucre mascarpone creme fraiche liquide sucre vanille sucre poudre framboise coulis fruit feuilles menthe fraiche
https://cuisine-facile.com/desserts/recette-fromage-blanc-glace-aux-fraises.php,Fromage blanc glacé aux fraises,"['1 250 g de fraises', '2 100 g de sucre en poudre', '3 150 g de fromage blanc']",fraise sucre poudre fromage blanc
https://cuisine-facile.com/desserts/recette-fruits-frais-sabayon.php,Fruits frais au sabayon,"['1 2 pamplemousses', '2 4 poires', ""3 300 ml d'eau"", '4 150 g de sucre en poudre', '5 ½ citron', ""6 4 pincées de Croustillant d'agrumes"", '7 250 ml de sabayon']",pamplemousses poires sucre poudre citron pincees croustillant sabayon
https://cuisine-facile.com/desserts/recette-galette-agenaise.php,Galette Agenaise,"['1 200 g de Pâte à brioche', '2 30 g de dorure', ""3 100 g de Pâte d'amande"", '4 100 g de pruneaux secs', '5 2 cuillères à soupe de sucre en poudre']",pate a brioche dorure pate pruneaux sec cuilleres a soupe sucre poudre
https://cuisine-facile.com/desserts/recette-galette-briochee.php,Galette briochée,"['1 200 g de Pâte à brioche', '2 30 g de beurre', '3 2 cuillères à soupe de sucre en poudre', '4 20 g de dorure']",pate a brioche beurre cuilleres a soupe sucre poudre dorure
https://cuisine-facile.com/desserts/recette-galette-charentaise.php,Galette Charentaise,"['1 100 g de beurre', '2 125 g de farine', '3 125 g de farine de maïs', '4 2 œufs', '5 125 g de sucre en poudre', '6 1 gousse de vanille', '7 1 pincée de sel', '8 1 cuillère à soupe de sucre cristallisé (facultatif)']",beurre farine farine oeufs sucre poudre gousse vanille pincee sel cuillere a soupe sucre cristallise
https://cuisine-facile.com/desserts/recette-galette-comtoise-elsa.php,Galette Comtoise d'Elsa,"['1 250 ml de lait entier', '2 100 g de sucre en poudre', '3 75 g de beurre', '4 150 g de farine', '5 3 œufs', '6 120 g de crème fraiche', '7 20 g de dorure', ""8 1 cuillère à soupe d'eau de fleur d'oranger (facultatif)""]",lait entier sucre poudre beurre farine oeufs creme fraiche dorure cuillere a soupe fleur
https://cuisine-facile.com/desserts/recette-galette-rois-creme-damandes.php,Galette des rois à la crème d'amandes,"['1 200 g de Pâte feuilletée', '2 200 g de Pâte feuilletée', ""3 300 g de Crème d'amandes ou frangipane"", '4 20 g de dorure']",pate feuilletee pate feuilletee creme frangipane dorure
https://cuisine-facile.com/desserts/recette-galette-rois-pommes-caramelisees.php,Galette des rois aux pommes caramélisées,"['1 2 Pâte feuilletée', '2 8 pommes', '3 30 g de beurre', '4 50 g de sucre en poudre', '5 20 g de dorure']",pate feuilletee pommes beurre sucre poudre dorure
https://cuisine-facile.com/desserts/recette-galette-rois-sicilienne.php,Galette des rois Sicilienne,"[""1 2 jaunes d'œuf"", '2 40 g de Pâte ou poudre de pistache', '3 75 g de beurre', '4 75 g de sucre glace', ""5 75 g d'amandes en poudre"", '6 10 g de maïzena', '7 1 cuillère à soupe de rhum', '8 150 g de ricotta', '9 500 g de Pâte feuilletée', '10 50 g de fruits confits', '11 20 g de dorure', '12 1 cuillère à soupe de sucre en poudre']",jaunes pate poudre pistache beurre sucre glace poudre maizena cuillere a soupe rhum ricotta pate feuilletee fruit confit dorure cuillere a soupe sucre poudre
https://cuisine-facile.com/desserts/recette-garnitures-pour-macarons.php,Garnitures pour macarons,"['1 50 g de sucre à confiture', '2 100 g de Coulis de fruits frais']",sucre a confiture coulis fruit
https://cuisine-facile.com/desserts/recette-gateau-chocolat-nanou.php,Gâteau au chocolat de Nanou,"['1 200 g de chocolat noir', '2 200 g de beurre', '3 200 g de sucre glace', '4 4 œufs', '5 50 g de sucre en poudre', ""6 100 g d'amandes en poudre"", '7 75 g de farine', '8 Quelques amandes effilées (facultatif)']",chocolat noir beurre sucre glace oeufs sucre poudre poudre farine quelques amandes effilees
https://cuisine-facile.com/desserts/recette-gateau-amandes-torrefiees.php,Gâteau aux amandes torréfiées,"['1 150 g de farine', '2 ½ sachet de levure chimique', '3 3 œufs', '4 125 g de beurre', ""5 100 g d'amandes entières"", '6 200 g de sucre glace', '7 10 g de Sucre vanillé', '8 20 g de cacao en poudre', '9 4 cuillères à soupe de lait']",farine sachet levure chimique oeufs beurre entieres sucre glace sucre vanille cacao poudre cuilleres a soupe lait
https://cuisine-facile.com/desserts/recette-gateau-aux-flocons-avoine.php,Gâteau aux flocons d'avoine,"[""1 100 g de flocons d'avoine"", '2 150 g de farine', '3 200 g de sucre en poudre', '4 4 œufs', '5 250 g de beurre', '6 1 pincée de sel']",flocons farine sucre poudre oeufs beurre pincee sel
https://cuisine-facile.com/desserts/recette-gateau-aux-noix-flocons-avoine.php,Gâteau aux noix et flocons d'avoine,"['1 60 g de cerneaux de noix', ""2 150 g d'œuf ( Comment faire pour... )"", '3 125 g de beurre', '4 125 g de sucre en poudre', '5 100 g de farine', '6 10 g de levure chimique', ""7 60 g de flocons d'avoine"", '8 1 pincée de sel fin']",cerneaux noix comment faire beurre sucre poudre farine levure chimique flocons pincee sel fin
https://cuisine-facile.com/desserts/recette-gateau-aux-noix-et-pommes-caramelisees.php,Gâteau aux noix et pommes caramélisées,"['1 100 g de cerneaux de noix', '2 4 pommes', '3 50 g de beurre', '4 50 g de sucre en poudre', '5 4 cuillères à soupe de Calvados (facultatif)', '6 100 g de beurre', '7 100 g de sucre en poudre', '8 3 œufs', '9 150 g de farine', '10 5 g de levure chimique', '11 ½ petite cuillère de sel']",cerneaux noix pommes beurre sucre poudre cuilleres a soupe calvados beurre sucre poudre oeufs farine levure chimique cuillere sel
https://cuisine-facile.com/desserts/recette-gateau-aux-poires-a-dijonnaise.php,Gâteau aux poires à la Dijonnaise,"['1 4 poires', '2 10 g de Sucre vanillé', '3 250 ml de Crème de cassis', '4 350 g de Pâte à biscuit moelleux']",poires sucre vanille creme cassis pate a biscuit moelleux
https://cuisine-facile.com/desserts/recette-gateau-basque.php,Gâteau basque,"[""1 4 jaunes d'œuf"", '2 66 g de sucre en poudre', '3 330 ml de lait entier', '4 25 g de maïzena', '5 2 cuillères à soupe de rhum', '6 300 g de farine', '7 120 g de beurre', '8 190 g de sucre en poudre', '9 10 g de Sucre vanillé', '10 2 œufs', '11 10 g de levure chimique', '12 ½ petite cuillère de sel fin', '13 20 g de dorure']",jaunes sucre poudre lait entier maizena cuilleres a soupe rhum farine beurre sucre poudre sucre vanille oeufs levure chimique cuillere sel fin dorure
https://cuisine-facile.com/desserts/recette-gateau-breton.php,Gateau Breton,"['1 500 g de farine', '2 250 g de beurre', '3 290 g de sucre en poudre', '4 10 g de Sucre vanillé', ""5 4 jaunes d'œuf"", '6 1 œuf', '7 2 cuillères à soupe de rhum (facultatif)', '8 20 g de dorure']",farine beurre sucre poudre sucre vanille jaunes oeuf cuilleres a soupe rhum dorure
https://cuisine-facile.com/desserts/recette-gateau-famille.php,Gâteau de famille,"['1 2 œufs', '2 100 g de sucre en poudre', '3 100 g de farine', '4 100 g de beurre', '5 10 g de levure chimique', '6 4 poires', '7 80 g de sucre en poudre', ""8 2 cuillères à soupe d'eau""]",oeufs sucre poudre farine beurre levure chimique poires sucre poudre cuilleres a soupe
https://cuisine-facile.com/desserts/recette-gateau-foret-noire.php,Gâteau de la forêt noire,"['1 1 Génoise', '2 2 cuillères à soupe de cacao en poudre', '3 200 g de Griottines', '4 1 feuille de gélatine', '5 3 cuillères à soupe de Kirsch', '6 200 ml de crème fraiche liquide', '7 10 g de Sucre vanillé', '8 1 petite cuillère de cacao en poudre']",genoise cuilleres a soupe cacao poudre griottines feuille gelatine cuilleres a soupe kirsch creme fraiche liquide sucre vanille cuillere cacao poudre
https://cuisine-facile.com/desserts/recette-gateau-menage.php,Gâteau de ménage,"['1 250 g de farine', '2 10 g de levure de boulanger', '3 5 g de sel fin', '4 30 g de sucre en poudre', '5 50 ml de lait', '6 50 ml de crème fraiche liquide', '7 2 œufs', '8 130 g de beurre', '9 50 g de sucre en poudre', '10 10 g de Sucre vanillé', ""11 3 jaunes d'œuf"", '12 200 ml de crème fraiche']",farine levure boulanger sel fin sucre poudre lait creme fraiche liquide oeufs beurre sucre poudre sucre vanille jaunes creme fraiche
https://cuisine-facile.com/desserts/recette-gateau-de-nanou-aux-pommes-et-aux-amandes.php,Gâteau de Nanou aux pommes et aux amandes,"['1 120 g de sucre en poudre', '2 120 g de beurre', '3 120 g de farine', '4 1 œuf', '5 80 g de crème fraiche', ""6 150 g d'amandes en poudre"", '7 2 pincées de sel fin', '8 800 g de pommes', '9 2 cuillères à soupe de rhum', '10 2 cuillères à soupe de jus de citron']",sucre poudre beurre farine oeuf creme fraiche poudre pincees sel fin pommes cuilleres a soupe rhum cuilleres a soupe jus citron
https://cuisine-facile.com/desserts/recette-gateau-riz-caramel.php,Gâteau de riz au caramel,"['1 400 g de Riz au lait', '2 2 œufs', '3 100 g de sucre en poudre', ""4 3 cuillères à soupe d'eau""]",riz lait oeufs sucre poudre cuilleres a soupe
https://cuisine-facile.com/desserts/recette-gateau-saint-jacques.php,Gâteau de saint Jacques,"[""1 250 g d'amandes en poudre"", '2 240 g de sucre en poudre', '3 10 g de Sucre vanillé', '4 1 citron', '5 4 œufs', '6 1 cuillère à soupe de sucre glace (facultatif)']",poudre sucre poudre sucre vanille citron oeufs cuillere a soupe sucre glace
https://cuisine-facile.com/desserts/recette-gateau-de-semoule-caramel-et-raisins.php,Gâteau de semoule caramel et raisins,"['1 120 g de sucre en poudre', ""2 4 cuillères à soupe d'eau"", '3 1 litre de lait entier', '4 70 g de beurre', '5 80 g de sucre en poudre', '6 250 g de semoule fine', '7 200 g de Crème anglaise', '8 150 g de raisins secs']",sucre poudre cuilleres a soupe litre lait entier beurre sucre poudre semoule fine creme anglaise raisin sec
https://cuisine-facile.com/desserts/recette-gateau-des-iles.php,Gâteau des iles,"['1 1 ananas', '2 20 g de beurre', '3 50 g de sucre de canne', '4 ½ citron vert', '5 6 œufs', '6 100 g de sucre de canne', '7 200 g de farine', '8 1 petite cuillère de levure chimique', ""9 100 g d'amandes en poudre"", '10 180 g de beurre']",ananas beurre sucre canne citron vert oeufs sucre canne farine cuillere levure chimique poudre beurre
https://cuisine-facile.com/desserts/recette-gateau-moelleux-citron.php,Gâteau moelleux au citron,"['1 150 g de farine', '2 150 g de sucre glace', '3 150 g de beurre', '4 1 citron', '5 70 g de jus de citron', ""6 150 g d'œuf ( Comment faire pour... )""]",farine sucre glace beurre citron jus citron comment faire
https://cuisine-facile.com/desserts/recette-gateau-nantais.php,Gâteau Nantais,"['1 125 g de beurre', '2 125 g de sucre en poudre', '3 10 g de Sucre vanillé', '4 50 g de farine', ""5 100 g d'amandes en poudre"", '6 3 cuillères à soupe de rhum', '7 2 pincées de sel', '8 3 œufs', '9 100 g de sucre glace', '10 1 cuillère à soupe de rhum']",beurre sucre poudre sucre vanille farine poudre cuilleres a soupe rhum pincees sel oeufs sucre glace cuillere a soupe rhum
https://cuisine-facile.com/desserts/recette-gateau-renverse-aux-pommes-caramelisees.php,Gâteau renversé aux pommes caramélisées,"['1 3 œufs', '2 150 g de farine', '3 150 g de beurre', '4 140 g de sucre en poudre', '5 10 g de Sucre vanillé', '6 150 g de sucre en poudre', ""7 4 cuillères à soupe d'eau"", '8 30 g de crème fraiche liquide', '9 1 kg de pommes']",oeufs farine beurre sucre poudre sucre vanille sucre poudre cuilleres a soupe creme fraiche liquide kg pommes
https://cuisine-facile.com/desserts/recette-gateaux-fondants-creme-marrons.php,Gâteaux fondants à la crème de marrons,"['1 300 g de crème de marrons', '2 2 œufs', '3 30 g de farine', '4 50 g de beurre', '5 50 g de chocolat noir']",creme marrons oeufs farine beurre chocolat noir
https://cuisine-facile.com/desserts/recette-gaufres-liegeoises.php,Gaufres Liégeoises,"['1 125 ml de lait', '2 250 g de farine', '3 1 œuf', '4 10 g de sucre en poudre', '5 10 g de Sucre vanillé', '6 125 g de beurre', '7 ½ petite cuillère de sel', '8 ½ petite cuillère de bicarbonate de soude', '9 20 g de levure de boulanger', '10 150 g de Sucre perlé']",lait farine oeuf sucre poudre sucre vanille beurre cuillere sel cuillere bicarbonate soude levure boulanger sucre perle
https://cuisine-facile.com/desserts/recette-gelee-de-cassis.php,Gelée de cassis,"['1 100 g de sucre en poudre', '2 60 g de gélifiant à confiture', '3 1 kg de Coulis de cassis', '4 500 g de sucre en poudre']",sucre poudre gelifiant a confiture kg coulis cassis sucre poudre
https://cuisine-facile.com/desserts/recette-gelee-mures-express.php,Gelée de mûres express,"['1 1 kg 300 g de mûres', '2 800 g de sucre en poudre', '3 1 citron', ""4 5 g d'agar-agar""]",kg mures sucre poudre citron agar
https://cuisine-facile.com/desserts/recette-gelee-de-pommes-tombees.php,Gelée de pommes tombées,"['1 2 kgs 500 g de pommes', '2 1 citron', '3 100 g de sucre cristallisé', '4 60 g de gélifiant à confiture', '5 900 g de sucre cristallisé']",kg pommes citron sucre cristallise gelifiant a confiture sucre cristallise
https://cuisine-facile.com/desserts/recette-glace-menthe-fraiche.php,Glace à la menthe fraîche,"['1 500 ml de lait entier', '2 250 ml de crème fraiche liquide', '3 60 g de sucre en poudre', '4 60 g de sucre en poudre', ""5 6 jaunes d'œuf"", '6 2 poignées de feuilles de menthe fraîche', '7 10 gouttes de colorant alimentaire']",lait entier creme fraiche liquide sucre poudre sucre poudre jaunes poignees feuilles menthe fraiche gouttes colorant alimentaire
https://cuisine-facile.com/desserts/recette-glace-pistache.php,Glace à la pistache,"['1 500 ml de lait entier', ""2 6 jaunes d'œuf"", '3 150 g de sucre en poudre', '4 100 g de Pâte ou poudre de pistache', '5 200 ml de crème fraiche liquide']",lait entier jaunes sucre poudre pate poudre pistache creme fraiche liquide
https://cuisine-facile.com/desserts/recette-glace-vanille.php,Glace à la vanille,"['1 500 ml de lait entier', '2 100 g de sucre en poudre', '3 2 gousses de vanille', ""4 6 jaunes d'œuf"", '5 50 g de sucre en poudre', '6 200 ml de crème fraiche liquide', ""7 1 blanc d'œuf (facultatif)""]",lait entier sucre poudre gousses vanille jaunes sucre poudre creme fraiche liquide blanc
https://cuisine-facile.com/desserts/recette-granola.php,Granola,"[""1 250 g de flocons d'avoine"", '2 50 g de noisettes', ""3 50 g d'amandes entières"", '4 50 g de cerneaux de noix', '5 50 g de pistaches', '6 30 g de graines de tournesol', ""7 2 cuillères à soupe d'huile"", ""8 4 cuillères à soupe de sirop d'érable""]",flocons noisettes entieres cerneaux noix pistaches graines tournesol cuilleres a soupe cuilleres a soupe sirop
